"tweetid","username","created_at","tweet","location","place","classification"
"1285671854926114819","luvrpaige","2020-07-21 20:23:51+00:00","i have miss melba in boxes. let me know if you would like her :-) #AnimalCrossing #ACNH #NintendoSwitch #melbainboxes #acnhvillagertrade https://t.co/rhfNKVIhQL","Chattanooga, TN",,"positive"
"1285671860198350848","anu_71199","2020-07-21 20:23:52+00:00","The basics of programming start with a few steps towards introduction to a specific programming language...
Just earned the Bronze Badge for Python on HackerRank!! https://t.co/IaYGixAgo0 

#day1ofcode
#100daysofcode 
#coding #coders #swaagat_ni_kroge_hamara :)","Jamshedpur",,"positive"
"1285671861758631936","aysixdeee","2020-07-21 20:23:53+00:00","Aside from this thread, I will not be saying any more about anything being said about a6d.

and with that said, it is time for me to go draw :)","simping for a6d",,"positive"
"1285671862840840193","JustinLaem","2020-07-21 20:23:53+00:00","Sometime the location feature on apps is freaky and stalkerish but other times it allows for friends to reach out. :) https://t.co/qm2zd6HRYC","Bellevue, WA","United States","positive"
"1285671863037972482","PCovaleda","2020-07-21 20:23:53+00:00","It’s crazy to me that over on PC we’ve had 120hz+ monitors for years now, along with machines that push out hundreds of frames, and console gamers are just barely being promised stable 60fps. Let’s hope they get it this time.","Southern California",,"positive"
"1285671865088974848","michellepryde","2020-07-21 20:23:53+00:00","Home from work and playing some music for my neighbours seeing as she’s quite happy to wake me up at 8am in the morning every Tuesday hoovering ? hope you like a wee bit of higher love hun x","Edinburgh, Scotland",,"positive"
"1285671869039947776","juliarsct","2020-07-21 20:23:54+00:00","I can't wait to read this, Alice Kelly is a brilliant scholar who largely contributes to the debate surrounding the relationship between History and Literature :)","Paris, France & Cambridge, UK",,"positive"
"1285671869446856710","ToolaElyas27","2020-07-21 20:23:54+00:00","You have been always there for us, you deserve all the success, kindness and love, God bless you brother Sami ??Happy Birthday ! All the very best for this new year inshalah?","Khartoum",,"positive"
"1285671875067219968","asinfabric","2020-07-21 20:23:56+00:00","No one will be happy about maps like these until each city, town, hamlet, and unincorporated census designated place has its own borders, and then oops you’ve just made a regular map. This is a losing game. Give up","Portland, OR",,"positive"
"1285671879655776257","nikina_a","2020-07-21 20:23:57+00:00","Thrifted Nike Jordan 1 kicks ?
To fit UK 11 
Happy client ? 
DM / Call / WhatsApp 0706740279 for anything you want thrifted. 
#IkoKaziKe 
#Nike 
#Jordan 
#kicks https://t.co/ZWHseCuF68","Nairobi, Kenya",,"positive"
"1285671881161482242","BabsSlevin","2020-07-21 20:23:57+00:00","Nothing like the taste of delicious wild strawberries found in the hedgerows locally. Each summer their taste brings happy childhood memories flooding back &amp; I’m now teaching the next generation where to find these beauties #happydays #foraging https://t.co/iXkxMiZkKl",,,"positive"
"1285671882654732290","PocktRockt","2020-07-21 20:23:58+00:00","Happy Birthday Robin Williams 
I watched Mrs. Doubtfire last night not even realizing the date but just wanting a laugh before bed. https://t.co/xbj0BoHmmW",,,"positive"
"1285671882830880769","laff_tilithurts","2020-07-21 20:23:58+00:00","Chasing Cars - cover version

Hope you like it ❤????

*I don't own the rights to this music*
https://t.co/GLmbExEVWs

#music #chasingcars  #solo #song #sing #musicislife #happy #musician #musiccover #cover #coverversion #singer #sings #soloist #vocals #vocal #vocalist","Liverpool, England",,"positive"
"1285671885079031812","Holy_iPhone","2020-07-21 20:23:58+00:00","I think the saddest people always try their hardest to make people happy because they know what it’s like to feel absolutely worthless and they don’t want anyone else to feel like that. #RobinWilliams I miss you and always will you great soul","Cthulhu’s Crib",,"positive"
"1285671889520730114","beanu_247","2020-07-21 20:23:59+00:00","carving a stamp for charma wedding.... i’ve started with my lineart first and will be transferring the image to my linoleum block :) crossing my fingers i’ll properly remember my white spaces.... https://t.co/YXxgKGCu0j","mcgae/charma hell",,"positive"
"1285671889973604353","hijadeIuniverso","2020-07-21 20:23:59+00:00","Cis ppl: omg such a cute dog, I love him
Dog owner: oh she’s a girl!!
Cis: OMFG I’m SO sorry, I love HER**** :) &lt;3 

Cis ppl: she’s so nice
Ppl: their pronouns are actually he/him!
Cis: I SAID SSSHHHHEEEEEE is so nice. She. S h e. Her is so nice. Her she she her. ♀.","miami",,"positive"
"1285671891139801091","theboykingsam","2020-07-21 20:24:00+00:00","how many times do we have to go through the information that the d slur basically means ""lack of attraction towards men"" and bisexual women ARE attracted to men/male aligned people so they CAN NOT use the d slur,,, please shut up, for the love of God, shut up","she/her - bi - jewish - 19",,"positive"
"1285671896911142916","bigdropbrewco","2020-07-21 20:24:01+00:00","NHS Staff! We're taking requests to come and visit hospitals in and around London to give you a refreshing free pint or two! Get in touch ? 
https://t.co/rxCRhA8mLz
#NHS #London","London & Suffolk",,"positive"
"1285671909720457218","blisscotton","2020-07-21 20:24:04+00:00","then i'm gonna lose it..

nevertheless if i would ever get the chance to be in one if his vc..i would just telll him to take care of his health, not overwork himself and just be happy, because that's what  he deserves and so much more",,,"positive"
"1285671909775020033","sharrythefemboy","2020-07-21 20:24:04+00:00","""When are you happiest?"" 

~ I am happy in many instances: When I talk to friends, when I watch Konosuba, when I am making content for you guys, but to give an example of my joy is when I land my Single Axels perfectly 

https://t.co/Hsr1kNC2Wp
Get creative ?? https://t.co/sjXPNYQjev","Inside a Pringle can Original",,"positive"
"1285671915772874752","Nem_RL","2020-07-21 20:24:06+00:00","ok yall just saying IF you like pirates of the carribean yall will love this guy he is very very impressive for imitating jack sparrow. go and follow this guy he is very very good :) https://t.co/TemryFZNtu",,,"positive"
"1285671916582449153","ritzyveins","2020-07-21 20:24:06+00:00","Lmao the claim adjuster for yesterday’s accident is the adjuster for today’s accident and all he could say was, “Girl.” 

? I LIVE IN LA IDK WHAT TO SAY BUT VERY HAPPY ABOUT MY DASHCAM!","Hollywood, Los Angeles",,"positive"
"1285671916611698695","ScottPolacek","2020-07-21 20:24:06+00:00","You know what makes the crushing stress of living in a broken country during a pandemic even better? A $4,300 car repair bill you can’t afford. Anyway, happy Tuesday everyone","Columbus, Ohio",,"positive"
"1285671929366695936","hongstarlet","2020-07-21 20:24:09+00:00","i've realized that i know juyeon for 25 days today, and ever since i first saw him i've been thinking about him almost all the time.
hong and him are now my safe places, places where my mind goes whenever i feel down and anxious.
and i feel so happy with them in my heart ♡","dbe squad | ig: _skytiny",,"positive"
"1285671935423254528","TammyTuckey","2020-07-21 20:24:10+00:00","Happy 69th birthday, Robin. We miss you more and more each day. ❤️ Here are some behind-the-scenes of one of my favorite projects he worked on - Back to Neverland!","www.tammytuckey.com",,"positive"
"1285671938355089414","sunshinoya","2020-07-21 20:24:11+00:00","MAKI IS SO GODDAMN TALENTED AND AMAZING AND INCREDIBLE LIKE???? HER WRITING IS SO GOOD AND SHE’S GENUINELY SOMEBODY THAT INSPIRES ME A LOT! I LOVE AND APPRECIATE HER SO MUCH, AND IM SO HAPPY THAT I MET HER!!!","she/her || minor",,"positive"
"1285671941442097154","MasterWop","2020-07-21 20:24:12+00:00","Dawg Dana and Leah used to sneak us in wingin it for pitchers at 4 on the mf dot( to this day I’m punctual bout my happy hour ?) , by 8 I’m  big faded leanin in TDs for the wings",,,"positive"
"1285671941689540609","SamGunsmith","2020-07-21 20:24:12+00:00","Have you entered this sweepstakes to win the FN PS90 Law Enforcement Edition Rifle?
If you enter using this link, I will get more entries. :)  Sweepstakes ends 07/23/20.
%{link} https://t.co/nDFEqCeays","Union, South Carolina",,"positive"
"1285671941932814336","BeHapppiee","2020-07-21 20:24:12+00:00","❤

Good Morning ?

May you begin your day and every day with a smile on your face, 
warm thoughts in your mind, 
happiness in your soul and a heart filled with loving kindness for all...

❤?❤","CHENNAI",,"positive"
"1285671942905831427","RedDesertGolden","2020-07-21 20:24:12+00:00","He would probably not be here tho, he was going home until they put him in the band so yeah, 1D is why Harry styles is here :)","???/???",,"positive"
"1285671945867014147","thePAWmission","2020-07-21 20:24:13+00:00","Our scabie kittens are cleared! These beauties look phenomenal! So happy and social! We have so many kittens that are ready for adoption, we will be hosting an adoption event soon.  #kitten #scabies #nomorescabies… https://t.co/8Xybyz9GEQ","Pomona, CA",,"positive"
"1285671946781364224","youshouldbegay","2020-07-21 20:24:13+00:00","hi i’m cara and clementine is a rly special song to me because it perfectly encapsulates how being bipolar can feel. the ups, the downs, the beauty, the intensity, and the gentleness. as someone who’s bipolar it means everything to me and reminds me i’m not alone. #littlehalsies https://t.co/L6Wg3Ywow3","Connecticut, USA",,"positive"
"1285671949192982528","RavitAnand","2020-07-21 20:24:13+00:00","First football game back tonight in four months, felt so good. Great feeling putting a game together and seeing everyone happy at being back ?⚽?","Football pitch or tennis court",,"positive"
"1285671952271712258","Evellynnnnn_","2020-07-21 20:24:14+00:00","We saying peace out to being 14 ✌️Happy birthday to my brother I love you in this life and in the next ? Sorry for locking you in the car when you were a baby and I was 5 with the keys inside, I was just trying to keep you safe ? I’ll always have your back ? https://t.co/6kzyOk2XFz","Denver, CO",,"positive"
"1285671955295805441","michaeljnimmo","2020-07-21 20:24:15+00:00","ComicScene Comics is now following me on Twitter! https://t.co/dAmPvLGjXO Hello and welcome, please sign up to my newsletter https://t.co/qKPBdSgIKH :)","United Kingdom",,"positive"
"1285671956323459074","MlNAWEB","2020-07-21 20:24:15+00:00","yea so im too lazy to write a proper introduction so here are the main things u need to know abt me - my name is daria, i’m 15, i speak french english and russian &amp;&amp; my ults r seventeen, twice &amp; bp. thats pretty much it! feel free to dm me :)","she/her | bi",,"positive"
"1285671957355286530","IdaHoie","2020-07-21 20:24:15+00:00","For the first time in my life I actually deep down BELIEVE in myself, I am CONFIDENT that I can do this. I can’t believe this. I’m so happy!!! https://t.co/yBxLcXhMc7","Stavanger, Norge",,"positive"
"1285671958097666052","WillowRaine18","2020-07-21 20:24:16+00:00","Its been a good start of the day! Let's keep it going! ?
• Premade and Custom Nudes 
• Premade amd Custom Pics
• Kik Sessions (Vanilla&amp;Fetish) 
• Live Cam Sessions (Vanilla&amp;Fetish)
• Domme/Mistress Sessions 
• Findom
• Dropbox Bundles 
• Cock Rates 
• Panties/Socks https://t.co/qXuGCurOul","In your bed ;)",,"positive"
"1285671960307994625","MarkCli74447056","2020-07-21 20:24:16+00:00","Have you entered this sweepstakes to win the FN PS90 Law Enforcement Edition Rifle?
If you enter using this link, I will get more entries. :)  Sweepstakes ends 07/23/20.
%{link} https://t.co/7iC8lsjaK2",,,"positive"
